Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,0,RFP / Solicitation,16 - FMS REPAIR - ACOUSTIC PROCESSOR,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,debdd992e55d4c09a82ec71bdb6e7140,N0038326QF175,2026-09-10,1,336413,1680,No Set aside used,UNITED STATES,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set-aside,https://sam.gov/workspace/contract/opp/debdd992e55d4c09a82ec71bdb6e7140/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1fee5b0061814914849bb4b7272dfc39/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/32c72fab4f3b41e1a504306ec7a40669/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=debdd992e55d4c09a82ec71bdb6e7140&limit=1'}",Dana Scott 771-229-0557,dana.l.scott14.civ@us.navy.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read
Rejected,D,-1,RFP / Solicitation,STE108 SPS Testing,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.250-NETWORK CONTRACT OFFICE 10 (36C250)",,Solicitation,095c6db70a7e4fca8f3a913bf664ad56,36C25026Q0904,2026-09-10,1,541380,F103,Small Business Set Aside - Total,"Ohio, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/095c6db70a7e4fca8f3a913bf664ad56/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3f977a59ab764550b37a163bfb60b77f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f38be80b2c6e4529b098ede176a48c66/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=095c6db70a7e4fca8f3a913bf664ad56&limit=1'}",Jennifer Nowak,Jennifer.Nowak@va.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,Inspection and Aerial Device Non-Destructive Test on Three Ladder Fire Trucks,DEPT OF DEFENSE.DEPT OF THE NAVY.USMC.MARCORP I&L.MARINE CORPS INSTALLATIONS COMMAND.MCIPAC.COMMANDING OFFICER,,Solicitation,31dc4348e3df4eccb6f60117d35e5708,M6740026Q0030,2026-09-10,1,541380,H942,,"Okinawa, Okinawa, JAPAN",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/31dc4348e3df4eccb6f60117d35e5708/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2e9c92d0c30f4b9fb42247d1e7fc818b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4b5e5d36da6240d7b6a72084b3f5c20e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ad27ece7dd624ac1bf7e6af9deefc9ec/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c95dc276751b45e4a8965f99594aca03/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=31dc4348e3df4eccb6f60117d35e5708&limit=1'}",Nagisa Tsuhako,nagisa.tsuhako.ja@usmc.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-5,Sources Sought / RFI,FCI Three Rivers - Wastewater Sampling and Laboratory Analysis Services,"JUSTICE, DEPARTMENT OF.FEDERAL PRISON SYSTEM / BUREAU OF PRISONS.FCI THREE RIVERS",,Sources Sought,16c229c26da6494bb8e41a02d0639d75,15B51627Q00000001,2026-09-10,1,541380,F103,No Set aside used,"Three Rivers, Texas, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/16c229c26da6494bb8e41a02d0639d75/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a0c0a4aeac5f4289838b3609510cd216/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=16c229c26da6494bb8e41a02d0639d75&limit=1'}",Brandy Perez,b5perez@bop.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,0,RFP / Solicitation,RFP Professional Engineering Services Support,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC NORTHWEST NW.NAVFACSYSCOM NORTHWEST,,Solicitation,2deb83606ace497782a0d03c7e70f27c,N4425526R31SP,2026-09-09,0,541330,R425,Small Business Set Aside - Total,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: engineering services, navy.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/2deb83606ace497782a0d03c7e70f27c/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2deb83606ace497782a0d03c7e70f27c&limit=1'}",Joshua Peglow,joshua.d.peglow.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,0,Special Notice,VSA Oxygen Generator Restoration Services,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC PHILADELPHIA DIV,,Special Notice,e9a3fb2609d147a98da69bb3464f7dc8,26-41-0424,2026-09-09,0,541330,R425,No Set aside used,"Philadelphia, Pennsylvania, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/e9a3fb2609d147a98da69bb3464f7dc8/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e9a3fb2609d147a98da69bb3464f7dc8&limit=1'}",Zachary McCurry,zachary.f.mccurry.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,5,Special Notice,"CONTRACT OPPORTUNITY U.S. Army Space and Missile Defense Command Reagan Test Range (RTR) Reagan Test Range Operations, Sustainment, Improvement, and Engineering (ROSIE)",DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RSA,,Special Notice,8eee546b0be7443a94bd37f4efaebbbc,W9113M-FY26-ROSIE_III_Amendment_1,2026-09-09,0,541715,AC13,No Set aside used,"Kwajalein, MARSHALL ISLANDS",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: missile, army. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/8eee546b0be7443a94bd37f4efaebbbc/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/88bf65d494254c02bb52bd0f963c2ef0/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=8eee546b0be7443a94bd37f4efaebbbc&limit=1'}",Tiffany N. Kimbrough,tiffany.n.kimbrough.civ@mail.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,-10,Low-Feasibility / J&A,Notice of Intent to Sole Source: Grape Genome Sequencing Services (Req 1174046),"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA EAST 6",,Special Notice,d1eae073950b47478cb52c814d3dd216,1174046,2026-09-09,0,541715,B599,No Set aside used,"Newark, Delaware, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source; intent to sole source,https://sam.gov/workspace/contract/opp/d1eae073950b47478cb52c814d3dd216/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d1eae073950b47478cb52c814d3dd216&limit=1'}",Jordan Wheelock,Michael.Wheelock@usda.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,-5,Special Notice,Targeted Brain Stimulation - Traumatic Brain Injury,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.241-NETWORK CONTRACT OFFICE 01 (36C241)",,Special Notice,6a183f1f6910474ab83e2ad01d354724,2863,2026-09-09,0,541715,AN41,No Set aside used,"White River Junction, Vermont, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/6a183f1f6910474ab83e2ad01d354724/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d25caeb5978a4580aaad0206c767e32d/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=6a183f1f6910474ab83e2ad01d354724&limit=1'}",Portia Fredua-Agyemang,Portia.Fredua-Agyeman@va.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,-5,Special Notice,Targeted Brain Stimulation,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.241-NETWORK CONTRACT OFFICE 01 (36C241)",,Special Notice,68080670498d4240820af270541021f4,2862,2026-09-09,0,541715,AN41,No Set aside used,"White River Junction, Vermont, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/68080670498d4240820af270541021f4/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/091db66a5f6141a081568ab70e317a8f/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=68080670498d4240820af270541021f4&limit=1'}",Portia Fredua-Agyemang,Portia.Fredua-Agyeman@va.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,-1,RFP / Solicitation,Post-Accident Toxicological Testing,"TRANSPORTATION, DEPARTMENT OF.FEDERAL RAILROAD ADMINISTRATION.693JJ6 FEDERAL RAILROAD ADMIN",,Solicitation,751d8432a3a24a298503b8d4db30b39d,693JJ626Q000028,2026-09-09,0,541380,B529,Small Business Set Aside - Total,"Washington, District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/751d8432a3a24a298503b8d4db30b39d/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/120b210265ea472dbefd167b4de11bfc/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3eef1b0c4f924a2eb6185f69770ebcee/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/652573a29d5e4a90a17412e7b429df5a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/838e1040d0f84dce971dafaaade16876/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c5412022b52a4f65add46d0be7697bf9/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=751d8432a3a24a298503b8d4db30b39d&limit=1'}","Gallagher, KeriAnne",kerianne.gallagher@dot.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
