Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,0,RFP / Solicitation,AFM Logistic Operations Management Services,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.FA8601  AFLCMC PZIO,,Solicitation,3d829b1acc974ec9ae123cf1d6940405,FA860126Q0097,2026-08-06,1,561920,R706,No Set aside used,"Wright Patterson AFB, Ohio, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: air force, aflcmc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/3d829b1acc974ec9ae123cf1d6940405/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3d983693c84c4aa68e92064b97aed846/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/77fa207649c6464c850bc043dd11baf3/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ae6bb22c69ff4306837e13ce7e5325ab/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c4b2439aa8ab48c69ee0f36f2f7178dd/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c89dfef1eea94cb3821ec72fa96dfbe5/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=3d829b1acc974ec9ae123cf1d6940405&limit=1'}",Bryson Pennie,Bryson.pennie@us.af.mil,PSC R706,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment skipped: too large
Rejected,D,0,RFP / Solicitation,Senior Engineering Services,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG NATICK,,Solicitation,73dfabeb417147deb98f8601f647caa9,W911QY26RSETS,2026-08-05,0,541330,R425,Small Business Set Aside - Total,"Natick, Massachusetts, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: engineering services, army. Attachment text was included in the screen.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/73dfabeb417147deb98f8601f647caa9/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2e5872fea75449afa8da7b643357d3e1/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3123890386814a30a8f6bb0e79c55c21/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/336f8d91aef64e039facbee596d8ba99/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3cbc5b796b10402aaae29529af1a3533/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/98de543360a04ec1a691cbbb55293ab0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a6c5dfa6caeb475e87da7463584b43ee/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e4dd8e55bb224d068388ed1c918bb095/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f00afeecdcff46e793e2e62381a8b5ef/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fe14246f35224f7094aca258f0508d4c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=73dfabeb417147deb98f8601f647caa9&limit=1'}",Trisha Scott,trisha.r.scott.civ@army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-5,Low-Feasibility / J&A,Initial Assessment for High-Vacuum Welding Glove Refurbishment by Original Vendor,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA SHARED SERVICES CENTER,,Special Notice,daff2fbb047449859c82443a18fbfccb,80NSSC26938210Q,2026-08-05,0,541330,K099,8(a) Sole Source (FAR 19.8),UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa. Attachment text was included in the screen.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/daff2fbb047449859c82443a18fbfccb/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c059f9dc676b4548b5b5fea00d2fda85/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=daff2fbb047449859c82443a18fbfccb&limit=1'}",McKenzie Hanson,mckenzie.m.hanson@nasa.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,-5,Sources Sought / RFI,C1DA--A/E Services Renovate Outpatient Clinics to PACT,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.261-NETWORK CONTRACT OFFICE 21 (36C261)",,Sources Sought,b7e7cf106dae41af8c924e00f910c3eb,36C26126R0065,2026-08-05,0,541330,C1DA,,"San Francisco, CA, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/b7e7cf106dae41af8c924e00f910c3eb/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0c0b32851e09449ba90cdda70748ab14/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b7e7cf106dae41af8c924e00f910c3eb&limit=1'}",Alex Arter,alex.arter@va.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,0,RFP / Solicitation,MICROWAVE TUBE ENGINEERING SERVICE,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC CRANE,,Solicitation,f44797949f6b4e8e8de7760c0b180de1,N0016426Q0254,2026-08-05,0,541330,R425,No Set aside used,"Crane, Indiana, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/f44797949f6b4e8e8de7760c0b180de1/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0f28a71ff22f47f3a2fdc5d4fd6f99b0/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=f44797949f6b4e8e8de7760c0b180de1&limit=1'}",CASSIDY SHAW,cassidy.k.shaw.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,Attachment skipped: too large
Rejected,D,-8,RFP / Solicitation,DJ01-- Engineering Radio Service - Tulsa CHIP-IN - 623,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.RPO WEST (36C24W)",,Solicitation,98bd08bd050b4376b54c07d1cddc040b,36C24W26Q0223,2026-08-05,0,541330,DJ01,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"Tulsa, Oklahoma, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/98bd08bd050b4376b54c07d1cddc040b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/157a0ca39a8d410e836acb30aeffcc88/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e3fd18c6031e4bbcbcdbcb7d5194c08e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=98bd08bd050b4376b54c07d1cddc040b&limit=1'}",Ullainee Fowler,Ullainee.Fowler@va.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,-5,Low-Feasibility / J&A,Aerocapture Demonstration Study using Higher L/D Entry Vehicle,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA SHARED SERVICES CENTER,,Special Notice,75916b3811fb401e89260cf9f5fa8303,80NSSC26940663Q,2026-08-05,0,541715,B599,8(a) Sole Source (FAR 19.8),UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/75916b3811fb401e89260cf9f5fa8303/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=75916b3811fb401e89260cf9f5fa8303&limit=1'}",McKenzie Hanson,mckenzie.m.hanson@nasa.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,-5,Low-Feasibility / J&A,Sole Source Contract for Loci/STREAM-VOF Enhancements,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA SHARED SERVICES CENTER,,Special Notice,03e032428adc4b93a5f601323a5951d3,80NSSC26940542Q,2026-08-05,0,541715,AA12,8(a) Sole Source (FAR 19.8),UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/03e032428adc4b93a5f601323a5951d3/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=03e032428adc4b93a5f601323a5951d3&limit=1'}",McKenzie Hanson,mckenzie.m.hanson@nasa.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,-5,Sources Sought / RFI,"Overhaul Fuel Control, Main","HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.AVIATION LOGISTICS CENTER (ALC)(00038)",,Sources Sought,b59e91fdab114797978a196caf516fff,70Z03826IJ0000034,2026-08-05,0,336413,2915,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/b59e91fdab114797978a196caf516fff/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b59e91fdab114797978a196caf516fff&limit=1'}",Adam Finnell,Adam.A.Finnell2@uscg.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,-5,RFP / Solicitation,"INTENT TO SOLE SOURCE OEM GLOBAL GROUND SUPPORT, LLC DE-ICER MAINTENANCE AND PARTS AND TRAINING",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,,Solicitation,c218ed8be7a1464ca273e7073aa146c2,N0040626Q0411,2026-08-05,0,336413,J017,No Set aside used,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source; intent to sole source,https://sam.gov/workspace/contract/opp/c218ed8be7a1464ca273e7073aa146c2/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/177f667ec6b5456eb8c4aefb15ae6162/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c218ed8be7a1464ca273e7073aa146c2&limit=1'}",Kristen Lorena,kristen.g.lorena.civ@us.navy.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read
Rejected,D,0,Sources Sought / RFI,MODIFICATION KIT_F-15_1650017324239_174-98,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION OKLAHOMA CITY.DLA AVIATION AT OKLAHOMA CITY, OK",,Sources Sought,7a37778f08a445139803d0cfd4ddb3a4,FD20302700113,2026-08-05,0,336413,1650,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: dla aviation. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/7a37778f08a445139803d0cfd4ddb3a4/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b4733d3d84044a1d899d2882fbdcde00/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7a37778f08a445139803d0cfd4ddb3a4&limit=1'}",422 SCMS,422.SCMS.AFMC.RFI@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,-5,Sources Sought / RFI,B--EDNA METABARCODING ANALYSIS,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFFICE OF ACQUISITON  GRANTS",,Sources Sought,bd1d78830a004f778b119f0cc16dab5c,140G0326Q0189,2026-08-05,0,541380,B516,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/bd1d78830a004f778b119f0cc16dab5c/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/eb3c724a402f459faf3049923ea04499/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=bd1d78830a004f778b119f0cc16dab5c&limit=1'}","Ongjoco, Joahnne",Joahnne_Ongjoco@ios.doi.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read
Rejected,D,-4,RFP / Solicitation,"Annual Chemical Fume Hoods, Laminar Bench Hoods, and Biosafety Cabinet Recertifications","AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA EAST 6",,Solicitation,c009d606bca94a0eb360786d033ed978,12444526Q0059,2026-08-05,0,541380,H266,Small Business Set Aside - Total,"Madison, Wisconsin, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: mbe. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/c009d606bca94a0eb360786d033ed978/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3517d18721b24420a5c73bab69be3efa/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/432d5258660d4f8ea980c0a0dbadef43/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5ce67707621a4dee8b1a0f76b7a7eee7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9b22f3a94b5e4fbaba6d73abfb0b5311/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d63174647b7a4158912a26b8d011b76f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/eb886c433d5f45788e7daeb1e3efca2e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c009d606bca94a0eb360786d033ed978&limit=1'}",Lawrence Jackson,lawrence.jackson@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: dam,solicitation,,Attachment text read; Attachment text read; Attachment text read
